ID,Basin_File,River_File,Basin_Path,River_Path,BOUNDING_BOX_COORDS,Lat,Lon,Area_km2
USA_08066200,USA_08066200_distributed_basin.shp,USA_08066200_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08066200,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08066200,30.952083333333334/-94.99291666666666/30.708750000000002/-94.79708333333333,30.839944532461598,-94.90377852759488,367.2581263892632
USA_02469800,USA_02469800_distributed_basin.shp,USA_02469800_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02469800,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02469800,31.914583333333333/-88.06125/31.709583333333335/-87.76458333333333,31.808359265096463,-87.90377707731366,416.36911046629524
USA_11176400,USA_11176400_distributed_basin.shp,USA_11176400_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11176400,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11176400,37.573750000000004/-121.70291666666667/37.28875000000001/-121.40708333333333,37.427623724147146,-121.55021540088596,338.6349334738418
USA_07261000,USA_07261000_distributed_basin.shp,USA_07261000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07261000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07261000,35.513749999999995/-92.41458333333334/35.28791666666666/-92.04208333333335,35.420043326732575,-92.2513565280527,441.70984471344775
USA_14222500,USA_14222500_distributed_basin.shp,USA_14222500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14222500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14222500,45.89125/-122.47291666666666/45.71041666666667/-122.08041666666666,45.807913830322065,-122.28382685726875,326.1088903536887
USA_12043000,USA_12043000_distributed_basin.shp,USA_12043000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12043000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12043000,48.055416666666666/-124.39625000000001/47.89958333333333/-123.97291666666668,47.971166413092334,-124.16609672290872,337.2594226348594
USA_12175500,USA_12175500_distributed_basin.shp,USA_12175500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12175500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12175500,48.69208333333333/-121.18958333333332/48.49375/-120.82208333333332,48.576391540498506,-121.0324455986744,273.9984018662095
USA_07359610,USA_07359610_distributed_basin.shp,USA_07359610_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07359610,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07359610,34.51958333333333/-93.92458333333332/34.37291666666666/-93.51208333333335,34.443763386221434,-93.70025742334666,341.34484928286116
USA_08029500,USA_08029500_distributed_basin.shp,USA_08029500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08029500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08029500,31.08874999999999/-93.95625/30.814583333333324/-93.76291666666667,30.964204041716144,-93.8599873214729,334.0870435620384
USA_06911900,USA_06911900_distributed_basin.shp,USA_06911900_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06911900,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06911900,38.892083333333325/-96.12541666666667/38.68875000000001/-95.82958333333333,38.78861185674629,-95.97570261775304,291.94413714210975
USA_05593575,USA_05593575_distributed_basin.shp,USA_05593575_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05593575,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05593575,38.45958333/-89.49541666666666/38.317916666666676/-89.22708333333335,38.38606526102669,-89.36601492782978,218.6652602146077
USA_11274500,USA_11274500_distributed_basin.shp,USA_11274500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11274500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11274500,37.38791666666666/-121.45875/37.15041666666667/-121.11291666666666,37.28801576988485,-121.31808080662246,355.0079288518983
USA_03186500,USA_03186500_distributed_basin.shp,USA_03186500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03186500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03186500,38.40958333333333/-80.49374999999999/38.20208333333335/-80.13041666666669,38.327025539859996,-80.28104305933175,329.72029575890025
USA_02112120,USA_02112120_distributed_basin.shp,USA_02112120_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02112120,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02112120,36.44708333333333/-81.22124999999998/36.24208333333333/-80.97125,36.347802035249664,-81.09055399356559,329.67929196838764
USA_12092000,USA_12092000_distributed_basin.shp,USA_12092000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12092000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12092000,46.95791666666666/-122.04041667/46.78208333333333/-121.77875,46.870909647333775,-121.910425932292,233.17242008756756
USA_08104900,USA_08104900_distributed_basin.shp,USA_08104900_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08104900,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08104900,30.761249999999997/-98.18541666666667/30.59291666666667/-97.68791666666667,30.666729300005766,-97.97639854696412,341.22677658244345
USA_03021350,USA_03021350_distributed_basin.shp,USA_03021350_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03021350,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03021350,42.187083333333334/-79.79124999999999/41.978750000000005/-79.51625000000001,42.089725787307486,-79.65137403080922,249.11767026975903
USA_06921200,USA_06921200_distributed_basin.shp,USA_06921200_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06921200,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06921200,37.775416666666665/-93.34958333333333/37.57375000000001/-93.05625,37.68756347077477,-93.18151165650585,322.138356104633
USA_14166500,USA_14166500_distributed_basin.shp,USA_14166500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14166500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14166500,44.22291666666666/-123.55708333333334/43.97125/-123.34208333333333,44.107844535005235,-123.44771047021959,246.33601625266016
USA_09505200,USA_09505200_distributed_basin.shp,USA_09505200_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09505200,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09505200,34.83291666666666/-111.67875/34.585416666666674/-111.38875000000002,34.69932698203092,-111.51245184732721,284.12503689131495
USA_09223000,USA_09223000_distributed_basin.shp,USA_09223000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09223000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09223000,42.36958333333333/-110.81208333333333/42.10208333/-110.62625000000001,42.234533031260376,-110.72214670232407,332.1727163894741
USA_12020000,USA_12020000_distributed_basin.shp,USA_12020000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12020000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12020000,46.621249999999996/-123.41958333333334/46.38125/-123.20708333333333,46.504155922831764,-123.30792883297184,295.05388559212423
USA_03180500,USA_03180500_distributed_basin.shp,USA_03180500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03180500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03180500,38.74041666666667/-79.86208333333333/38.46791666666668/-79.61875000000002,38.60679190678229,-79.74121787880603,344.92237205349
USA_02046000,USA_02046000_distributed_basin.shp,USA_02046000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02046000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02046000,37.16541666666666/-77.92124999999999/37.01708333333333/-77.58208333333332,37.0954512085243,-77.73709343048534,291.49534982248775
USA_05507600,USA_05507600_distributed_basin.shp,USA_05507600_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05507600,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05507600,39.43541666666666/-91.75458333333333/39.20625000000001/-91.55958333333335,39.319434017248625,-91.6705532867064,271.8750817395162
USA_04256000,USA_04256000_distributed_basin.shp,USA_04256000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04256000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04256000,43.864583333333336/-75.33624999999999/43.74125/-74.92125000000001,43.80409993744865,-75.13061566397792,221.68348392704902
USA_02137727,USA_02137727_distributed_basin.shp,USA_02137727_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02137727,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02137727,35.73708333333333/-82.29541666666667/35.536249999999995/-82.05291666666666,35.63739665605095,-82.17807707006358,328.70106576281177
USA_04216418,USA_04216418_distributed_basin.shp,USA_04216418_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04216418,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04216418,42.86458333/-78.37791666666666/42.62791666666668/-78.20375000000001,42.749029456156585,-78.29091880806156,203.26661119094769
USA_02074500,USA_02074500_distributed_basin.shp,USA_02074500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02074500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02074500,36.83208333333333/-79.71458333333332/36.59291666666667/-79.48458333333333,36.695067001074825,-79.6093799116206,288.31897645320146
USA_14216500,USA_14216500_distributed_basin.shp,USA_14216500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14216500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14216500,46.327083333333334/-122.18041666666667/46.07458333333334/-121.85791666666667,46.2139142824511,-122.01550850893724,347.67546790501166
USA_07180500,USA_07180500_distributed_basin.shp,USA_07180500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07180500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07180500,38.20791666666667/-96.91791666666666/38.05375000000001/-96.63791666666668,38.13113556223333,-96.77775868106441,276.6299371792481
USA_04015330,USA_04015330_distributed_basin.shp,USA_04015330_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04015330,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04015330,47.16291666666666/-91.90874999999998/46.939583333333346/-91.69708333333334,47.04186260877163,-91.80990264112994,223.62550764921025
USA_02056900,USA_02056900_distributed_basin.shp,USA_02056900_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02056900,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02056900,37.16625/-80.13625/36.982083333333335/-79.83958333333334,37.06047415078338,-80.00947454834602,298.8522285807882
USA_02118500,USA_02118500_distributed_basin.shp,USA_02118500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02118500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02118500,36.187083333333334/-81.14041666666667/35.99791666666667/-80.71375,36.084097721723765,-80.90102846210088,400.6405181548091
USA_11468500,USA_11468500_distributed_basin.shp,USA_11468500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11468500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11468500,39.517083333333325/-123.73875/39.34291666666667/-123.40625000000001,39.43288771019233,-123.56826307187653,275.9479617529639
USA_08158700,USA_08158700_distributed_basin.shp,USA_08158700_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08158700,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08158700,30.221249999999994/-98.29624999999999/30.06291666666666/-97.98291666666665,30.145316328576193,-98.12025123555316,320.65546560837174
USA_02014000,USA_02014000_distributed_basin.shp,USA_02014000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02014000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02014000,37.74291667/-80.50291666666665/37.432916666666664/-79.94458333333333,37.598793700895264,-80.21592701899992,396.3804074408823
USA_04224775,USA_04224775_distributed_basin.shp,USA_04224775_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04224775,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04224775,42.58125/-77.91125/42.388750000000016/-77.68791666666668,42.47919499521087,-77.80787351532578,220.73600212843724
USA_06291500,USA_06291500_distributed_basin.shp,USA_06291500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06291500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06291500,45.12958333333333/-107.91125/44.91375000000001/-107.56958333333334,45.03570197472573,-107.74456767416089,221.52164619028423
USA_02070000,USA_02070000_distributed_basin.shp,USA_02070000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02070000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02070000,36.75375/-80.20625/36.561249999999994/-79.94291666666666,36.66040834651376,-80.07264018633857,278.79388393370135
USA_02298608,USA_02298608_distributed_basin.shp,USA_02298608_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02298608,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02298608,27.520416666666666/-82.26958333333333/27.29958333333333/-82.00708333333333,27.406570073418763,-82.12931624668418,306.2775017765007
USA_03364500,USA_03364500_distributed_basin.shp,USA_03364500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03364500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03364500,39.53458333333333/-85.71458333333332/39.26708333333333/-85.30708333333335,39.410328788696894,-85.48644283207331,245.94944638614953
USA_03479000,USA_03479000_distributed_basin.shp,USA_03479000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03479000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03479000,36.34791666666666/-81.84124999999999/36.10375000000001/-81.69541666666669,36.21756771291397,-81.76770829665887,236.1981918930465
USA_03010655,USA_03010655_distributed_basin.shp,USA_03010655_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03010655,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03010655,41.988749999999996/-78.20291666666665/41.83791666666667/-77.91291666666669,41.91672504922563,-78.04955942964888,255.64727127377853
USA_05414000,USA_05414000_distributed_basin.shp,USA_05414000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05414000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05414000,42.98041666666667/-90.69041666666666/42.72708333333334/-90.41125000000001,42.868071158031505,-90.57116837672041,371.71496083637606
USA_06623800,USA_06623800_distributed_basin.shp,USA_06623800_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06623800,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06623800,41.06458333333333/-106.83291666666666/40.86958333333334/-106.67625000000001,40.970061350404755,-106.7543666933406,186.57781917932843
USA_10173450,USA_10173450_distributed_basin.shp,USA_10173450_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_10173450,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_10173450,37.713750000000005/-112.83958333333334/37.56208333333334/-112.51541666666667,37.62969790299239,-112.6911719933354,269.5072134808734
USA_07375000,USA_07375000_distributed_basin.shp,USA_07375000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07375000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07375000,30.911249999999995/-90.35291666666667/30.61541666666666/-90.18791666666668,30.77278398030454,-90.26489634623456,257.45728817153696
USA_02450250,USA_02450250_distributed_basin.shp,USA_02450250_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02450250,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02450250,34.43458333333333/-87.54625/34.26125/-87.31291666666667,34.342680362883186,-87.43144320280231,235.30164054294121
USA_05595730,USA_05595730_distributed_basin.shp,USA_05595730_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05595730,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05595730,38.45208333333333/-89.21124999999999/38.214583333333344/-89.02625000000002,38.33548514552202,-89.10858740919872,234.11446162281095
USA_14158500,USA_14158500_distributed_basin.shp,USA_14158500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14158500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14158500,44.50875/-122.15125/44.342083333333335/-121.84041666666667,44.42875304472018,-121.9899007946941,233.76264066502213
USA_05393500,USA_05393500_distributed_basin.shp,USA_05393500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05393500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05393500,45.54125/-90.21208333333333/45.35125000000001/-89.97208333333334,45.43912317709044,-90.10163979672905,220.43425728764606
USA_09386900,USA_09386900_distributed_basin.shp,USA_09386900_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09386900,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09386900,35.400416666666665/-108.57958333333333/35.247916666666676/-108.36541666666668,35.321798505384926,-108.47144298062445,184.52459405587476
USA_02235200,USA_02235200_distributed_basin.shp,USA_02235200_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02235200,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02235200,29.061249999999998/-81.69041666666666/28.85208333/-81.42791666666666,28.95556317223493,-81.56374437445746,307.29857879783816
USA_02053800,USA_02053800_distributed_basin.shp,USA_02053800_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02053800,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02053800,37.20041666666667/-80.45458333333333/37.03291666666667/-80.08875,37.10653241910948,-80.25414140730824,280.019983396737
USA_10234500,USA_10234500_distributed_basin.shp,USA_10234500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_10234500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_10234500,38.386250000000004/-112.57708333333332/38.18375/-112.33625,38.28547132808425,-112.43880885871978,232.98520641726498
USA_06409000,USA_06409000_distributed_basin.shp,USA_06409000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06409000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06409000,44.129583333333336/-103.99374999999999/43.90291666666667/-103.75791666666667,44.015849490414624,-103.87943018036363,205.19159292391132
USA_03066000,USA_03066000_distributed_basin.shp,USA_03066000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03066000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03066000,39.21458333333333/-79.49291666666667/38.99541666666668/-79.29125000000002,39.1120186538288,-79.40271299423661,222.6367075974153
USA_08200000,USA_08200000_distributed_basin.shp,USA_08200000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08200000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08200000,29.748749999999994/-99.40125/29.55791666666667/-99.18208333333334,29.657007991311133,-99.29406109566624,249.31240741776807
USA_09480000,USA_09480000_distributed_basin.shp,USA_09480000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09480000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09480000,31.516250000000003/-110.74875/31.354583333333338/-110.48291666666668,31.434701774947857,-110.59167759973883,209.229172727881
USA_02245500,USA_02245500_distributed_basin.shp,USA_02245500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02245500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02245500,29.983749999999997/-82.03375/29.791249999999998/-81.74375,29.903705360350674,-81.88064555938787,344.8933074076198
USA_02212600,USA_02212600_distributed_basin.shp,USA_02212600_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02212600,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02212600,33.26041666666666/-83.78291666666667/33.09458333333333/-83.62625,33.17325726573937,-83.70992297586785,187.77165975627605
USA_02027000,USA_02027000_distributed_basin.shp,USA_02027000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02027000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02027000,37.91791666666667/-79.15874999999998/37.713750000000005/-78.90125,37.82827776371547,-79.02655360557993,241.27449802023102
USA_01669520,USA_01669520_distributed_basin.shp,USA_01669520_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01669520,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01669520,37.837916666666665/-76.94874999999999/37.617916666666666/-76.67124999999999,37.739416828710084,-76.80270749747706,276.0111412294359
USA_02312200,USA_02312200_distributed_basin.shp,USA_02312200_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02312200,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02312200,28.69458333333333/-82.16125/28.47625/-81.93791666666667,28.56797429410723,-82.04189152372739,270.87208640477814
USA_02028500,USA_02028500_distributed_basin.shp,USA_02028500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02028500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02028500,38.04458333333333/-78.99458333333332/37.84791666666666/-78.73875,37.93133208604885,-78.86412356401186,245.38809786900896
